CustomerKey,OrderDate,ProductKey,year,Teritory,sub_category,main_category,OrderQuantity,Age,Price,Cost,Payed
20375,2020-10-11,354,2020,Canada,1,1,1,67,2071.42,1117.86,2071.42
14798,2020-10-12,373,2020,France,2,1,1,55,2181.56,1320.68,2181.56
26190,2020-10-19,326,2020,Australia,2,1,1,79,699.1,413.15,699.1
26339,2020-10-19,352,2020,Northwest,1,1,1,54,2071.42,1117.86,2071.42
12990,2020-10-19,352,2020,Australia,1,1,1,51,2071.42,1117.86,2071.42
13049,2020-10-24,352,2020,Australia,1,1,1,67,2071.42,1117.86,2071.42
17216,2020-10-26,381,2020,France,2,1,1,70,1000.44,605.65,1000.44
28690,2020-10-30,362,2020,France,1,1,1,50,2049.1,1105.81,2049.1
16305,2020-11-30,368,2020,Germany,2,1,1,41,2443.35,1518.79,2443.35
15472,2020-12-02,320,2020,Northwest,2,1,1,51,699.1,413.15,699.1
14289,2020-12-03,389,2020,Southwest,2,1,1,54,1000.44,605.65,1000.44
17214,2020-12-08,370,2020,United Kingdom,2,1,1,68,2443.35,1518.79,2443.35
26642,2020-12-08,352,2020,Northwest,1,1,1,62,2071.42,1117.86,2071.42
14255,2020-12-11,389,2020,Northwest,2,1,1,77,1000.44,605.65,1000.44
28751,2020-12-19,356,2020,France,1,1,1,48,2071.42,1117.86,2071.42
13728,2020-12-27,369,2020,Southwest,2,1,1,65,2443.35,1518.79,2443.35
22933,2020-12-28,371,2020,Australia,2,1,1,58,2181.56,1320.68,2181.56
19359,2020-12-29,387,2020,United Kingdom,2,1,1,57,1000.44,605.65,1000.44
13128,2020-12-31,360,2020,Australia,1,1,1,56,2049.1,1105.81,2049.1
13651,2021-01-07,360,2021,Australia,1,1,1,50,2049.1,1105.81,2049.1
26718,2021-01-09,352,2021,Southwest,1,1,1,85,2071.42,1117.86,2071.42
20736,2021-01-10,360,2021,Canada,1,1,1,46,2049.1,1105.81,2049.1
15518,2021-01-17,330,2021,Southwest,2,1,1,52,699.1,413.15,699.1
26726,2021-01-21,354,2021,Northwest,1,1,1,67,2071.42,1117.86,2071.42
13742,2021-01-22,371,2021,Northwest,2,1,1,64,2181.56,1320.68,2181.56
23325,2021-01-26,369,2021,Australia,2,1,1,70,2443.35,1518.79,2443.35
17829,2021-02-04,375,2021,United Kingdom,2,1,1,58,2181.56,1320.68,2181.56
14032,2021-02-05,352,2021,Australia,1,1,1,65,2071.42,1117.86,2071.42
26113,2021-02-05,379,2021,Canada,2,1,1,68,2181.56,1320.68,2181.56
12615,2021-02-11,352,2021,United Kingdom,1,1,1,52,2071.42,1117.86,2071.42
14210,2021-02-13,356,2021,Australia,1,1,1,45,2071.42,1117.86,2071.42
14070,2021-02-18,362,2021,Australia,1,1,1,63,2049.1,1105.81,2049.1
23574,2021-02-20,379,2021,Australia,2,1,1,78,2181.56,1320.68,2181.56
27097,2021-03-10,356,2021,Northwest,1,1,1,53,2071.42,1117.86,2071.42
19386,2021-03-11,328,2021,France,2,1,1,47,699.1,413.15,699.1
14670,2021-03-12,352,2021,Australia,1,1,1,53,2071.42,1117.86,2071.42
15924,2021-03-18,373,2021,France,2,1,1,65,2181.56,1320.68,2181.56
27095,2021-03-18,360,2021,Southwest,1,1,1,52,2049.1,1105.81,2049.1
14378,2021-03-21,389,2021,Southwest,2,1,1,77,1000.44,605.65,1000.44
17873,2021-04-01,368,2021,Germany,2,1,1,52,2443.35,1518.79,2443.35
15169,2021-04-04,352,2021,Australia,1,1,1,68,2071.42,1117.86,2071.42
24248,2021-04-08,371,2021,Australia,2,1,1,74,2181.56,1320.68,2181.56
12839,2021-04-13,362,2021,United Kingdom,1,1,1,55,2049.1,1105.81,2049.1
27234,2021-04-14,352,2021,Northwest,1,1,1,62,2071.42,1117.86,2071.42
14414,2021-04-17,381,2021,Southwest,2,1,1,70,1000.44,605.65,1000.44
24166,2021-04-17,377,2021,Australia,2,1,1,44,2181.56,1320.68,2181.56
15044,2021-04-17,358,2021,Australia,1,1,1,44,2049.1,1105.81,2049.1
19434,2021-04-19,340,2021,France,2,1,1,52,699.1,413.15,699.1
27205,2021-04-26,360,2021,Southwest,1,1,1,67,2049.1,1105.81,2049.1
11401,2021-05-01,356,2021,France,1,1,1,52,2071.42,1117.86,2071.42
24301,2021-05-03,368,2021,Australia,2,1,1,64,2443.35,1518.79,2443.35
15897,2021-05-08,330,2021,Southwest,2,1,1,73,699.1,413.15,699.1
27268,2021-05-08,358,2021,Southwest,1,1,1,52,2049.1,1105.81,2049.1
24361,2021-05-17,373,2021,Australia,2,1,1,53,2181.56,1320.68,2181.56
13927,2021-05-23,377,2021,Southwest,2,1,1,58,2181.56,1320.68,2181.56
15899,2021-05-24,328,2021,Southwest,2,1,1,72,699.1,413.15,699.1
15601,2021-05-26,360,2021,Australia,1,1,1,53,2049.1,1105.81,2049.1
19289,2021-05-30,383,2021,Germany,2,1,1,62,1000.44,605.65,1000.44
27356,2021-05-30,328,2021,Australia,2,1,1,48,699.1,413.15,699.1
27489,2021-06-03,324,2021,Australia,2,1,1,70,699.1,413.15,699.1
24466,2021-06-04,379,2021,Australia,2,1,1,61,2181.56,1320.68,2181.56
11590,2021-06-04,362,2021,France,1,1,1,58,2049.1,1105.81,2049.1
27535,2021-06-08,358,2021,Southwest,1,1,1,57,2049.1,1105.81,2049.1
12827,2021-06-11,356,2021,Germany,1,1,1,56,2071.42,1117.86,2071.42
21037,2021-06-15,340,2021,Germany,2,1,1,52,699.1,413.15,699.1
17885,2021-06-16,383,2021,France,2,1,1,59,1000.44,605.65,1000.44
15952,2021-06-19,328,2021,Northwest,2,1,1,65,699.1,413.15,699.1
16339,2021-06-26,358,2021,Australia,1,1,1,71,2049.1,1105.81,2049.1
15734,2021-06-28,352,2021,Australia,1,1,1,51,2071.42,1117.86,2071.42
27767,2021-07-01,541,2021,Germany,37,4,3,54,28.99,10.84,86.97
27767,2021-07-01,530,2021,Germany,37,4,1,54,4.99,1.87,4.99
27767,2021-07-01,571,2021,Germany,3,1,1,54,742.35,461.44,742.35
20662,2021-07-01,232,2021,Northwest,21,3,1,53,48.07,31.72,48.07
20662,2021-07-01,581,2021,Northwest,2,1,1,53,1700.99,1082.51,1700.99
11449,2021-07-03,480,2021,Australia,37,4,3,46,2.29,0.86,6.87
11449,2021-07-03,528,2021,Australia,37,4,2,46,4.99,1.87,9.98
11449,2021-07-03,352,2021,Australia,1,1,1,46,2071.42,1117.86,2071.42
11449,2021-07-03,537,2021,Australia,37,4,1,46,35.0,13.09,35.0
28204,2021-07-04,214,2021,Australia,31,4,1,52,34.99,13.09,34.99
28204,2021-07-04,562,2021,Australia,3,1,1,52,2384.07,1481.94,2384.07
11328,2021-07-09,352,2021,Canada,1,1,1,81,2071.42,1117.86,2071.42
11267,2021-07-11,477,2021,Southwest,28,4,3,57,4.99,1.87,14.97
11267,2021-07-11,478,2021,Southwest,28,4,2,57,9.99,3.74,19.98
11267,2021-07-11,360,2021,Southwest,1,1,1,57,2049.1,1105.81,2049.1
11267,2021-07-11,487,2021,Southwest,32,4,1,57,54.99,20.57,54.99
12301,2021-07-11,480,2021,France,37,4,2,75,2.29,0.86,4.58
12301,2021-07-11,529,2021,France,37,4,2,75,3.99,1.49,7.98
12301,2021-07-11,377,2021,France,2,1,1,75,2181.56,1320.68,2181.56
12301,2021-07-11,540,2021,France,37,4,1,75,32.6,12.19,32.6
19359,2021-07-11,215,2021,United Kingdom,31,4,1,58,33.64,12.03,33.64
19359,2021-07-11,379,2021,United Kingdom,2,1,1,58,2181.56,1320.68,2181.56
16339,2021-07-11,381,2021,Australia,2,1,1,71,1000.44,605.65,1000.44
26995,2021-07-12,539,2021,France,37,4,2,49,24.99,9.35,49.98
26995,2021-07-12,389,2021,France,2,1,1,49,1000.44,605.65,1000.44
26862,2021-07-20,220,2021,Germany,31,4,1,58,33.64,12.03,33.64
26862,2021-07-20,577,2021,Germany,3,1,1,58,1214.85,755.15,1214.85
18698,2021-07-23,220,2021,Australia,31,4,1,53,33.64,12.03,33.64
18698,2021-07-23,580,2021,Australia,2,1,1,53,1700.99,1082.51,1700.99
11401,2021-07-26,466,2021,France,20,3,2,52,23.55,9.71,47.1
11401,2021-07-26,358,2021,France,1,1,1,52,2049.1,1105.81,2049.1
11401,2021-07-26,487,2021,France,32,4,1,52,54.99,20.57,54.99
13742,2021-07-30,477,2021,Northwest,28,4,2,64,4.99,1.87,9.98
13742,2021-07-30,480,2021,Northwest,37,4,2,64,2.29,0.86,4.58
13742,2021-07-30,536,2021,Northwest,37,4,2,64,29.99,11.22,59.98
13742,2021-07-30,587,2021,Northwest,1,1,1,64,769.49,419.78,769.49
28788,2021-08-01,223,2021,Southwest,19,3,2,64,8.64,5.71,17.28
19413,2021-08-01,539,2021,Northwest,37,4,2,63,24.99,9.35,49.98
19413,2021-08-01,385,2021,Northwest,2,1,1,63,1000.44,605.65,1000.44
18454,2021-08-02,477,2021,Southwest,28,4,2,44,4.99,1.87,9.98
18454,2021-08-02,473,2021,Southwest,25,3,1,44,63.5,23.75,63.5
12054,2021-08-02,477,2021,Canada,28,4,2,53,4.99,1.87,9.98
12054,2021-08-02,483,2021,Canada,26,4,1,53,120.0,44.88,120.0
13582,2021-08-02,530,2021,United Kingdom,37,4,2,75,4.99,1.87,9.98
13582,2021-08-02,541,2021,United Kingdom,37,4,2,75,28.99,10.84,57.98
13582,2021-08-02,214,2021,United Kingdom,31,4,1,75,34.99,13.09,34.99
20537,2021-08-02,223,2021,Southwest,19,3,2,71,8.64,5.71,17.28
20537,2021-08-02,477,2021,Southwest,28,4,2,71,4.99,1.87,9.98
20537,2021-08-02,478,2021,Southwest,28,4,2,71,9.99,3.74,19.98
13574,2021-08-03,530,2021,Germany,37,4,2,53,4.99,1.87,9.98
13574,2021-08-03,214,2021,Germany,31,4,1,53,34.99,13.09,34.99
16664,2021-08-03,536,2021,Australia,37,4,2,63,29.99,11.22,59.98
16664,2021-08-03,588,2021,Australia,1,1,1,63,769.49,419.78,769.49
11300,2021-08-04,223,2021,Canada,19,3,2,61,8.64,5.71,17.28
11300,2021-08-04,540,2021,Canada,37,4,1,61,32.6,12.19,32.6
11522,2021-08-05,477,2021,Northwest,28,4,2,66,4.99,1.87,9.98
11522,2021-08-05,478,2021,Northwest,28,4,2,66,9.99,3.74,19.98
11522,2021-08-05,360,2021,Northwest,1,1,1,66,2049.1,1105.81,2049.1
11300,2021-08-05,536,2021,Canada,37,4,3,61,29.99,11.22,89.97
11300,2021-08-05,480,2021,Canada,37,4,2,61,2.29,0.86,4.58
15157,2021-08-05,476,2021,Canada,22,3,1,80,69.99,26.18,69.99
15157,2021-08-05,489,2021,Canada,21,3,1,80,53.99,41.57,53.99
27040,2021-08-06,480,2021,Northeast,37,4,2,64,2.29,0.86,4.58
27040,2021-08-06,530,2021,Northeast,37,4,2,64,4.99,1.87,9.98
26278,2021-08-07,528,2021,Northwest,37,4,3,63,4.99,1.87,14.97
26278,2021-08-07,535,2021,Northwest,37,4,2,63,24.99,9.35,49.98
23729,2021-08-07,529,2021,Southwest,37,4,2,71,3.99,1.49,7.98
23729,2021-08-07,214,2021,Southwest,31,4,1,71,34.99,13.09,34.99
23729,2021-08-07,540,2021,Southwest,37,4,1,71,32.6,12.19,32.6
11712,2021-08-08,540,2021,Canada,37,4,1,59,32.6,12.19,32.6
23695,2021-08-10,485,2021,Southwest,30,4,2,76,21.98,8.22,43.96
23695,2021-08-10,528,2021,Southwest,37,4,2,76,4.99,1.87,9.98
23695,2021-08-10,536,2021,Southwest,37,4,2,76,29.99,11.22,59.98
23695,2021-08-10,215,2021,Southwest,31,4,1,76,33.64,12.03,33.64
23695,2021-08-10,223,2021,Southwest,19,3,1,76,8.64,5.71,8.64
23695,2021-08-10,226,2021,Southwest,21,3,1,76,48.07,31.72,48.07
17540,2021-08-10,223,2021,Northwest,19,3,2,59,8.64,5.71,17.28
17540,2021-08-10,477,2021,Northwest,28,4,2,59,4.99,1.87,9.98
11200,2021-08-11,480,2021,Canada,37,4,2,74,2.29,0.86,4.58
11200,2021-08-11,486,2021,Canada,27,4,1,74,159.0,59.47,159.0
11200,2021-08-11,540,2021,Canada,37,4,1,74,32.6,12.19,32.6
11527,2021-08-11,480,2021,Southwest,37,4,2,65,2.29,0.86,4.58
24829,2021-08-12,480,2021,Southwest,37,4,2,56,2.29,0.86,4.58
24829,2021-08-12,540,2021,Southwest,37,4,1,56,32.6,12.19,32.6
14087,2021-08-12,486,2021,Australia,27,4,1,84,159.0,59.47,159.0
23088,2021-08-12,536,2021,Northwest,37,4,3,44,29.99,11.22,89.97
23088,2021-08-12,480,2021,Northwest,37,4,2,44,2.29,0.86,4.58
15330,2021-08-13,528,2021,Northwest,37,4,2,72,4.99,1.87,9.98
15330,2021-08-13,214,2021,Northwest,31,4,1,72,34.99,13.09,34.99
13095,2021-08-13,536,2021,Canada,37,4,2,64,29.99,11.22,59.98
13095,2021-08-13,214,2021,Canada,31,4,1,64,34.99,13.09,34.99
13095,2021-08-13,528,2021,Canada,37,4,1,64,4.99,1.87,4.99
18384,2021-08-13,477,2021,Northwest,28,4,2,58,4.99,1.87,9.98
18384,2021-08-13,220,2021,Northwest,31,4,1,58,33.64,12.03,33.64
18384,2021-08-13,472,2021,Northwest,25,3,1,58,63.5,23.75,63.5
19766,2021-08-14,477,2021,Australia,28,4,2,70,4.99,1.87,9.98
19766,2021-08-14,214,2021,Australia,31,4,1,70,34.99,13.09,34.99
19766,2021-08-14,479,2021,Australia,28,4,1,70,8.99,3.36,8.99
19766,2021-08-14,606,2021,Australia,2,1,1,70,539.99,343.65,539.99
18986,2021-08-14,485,2021,Canada,30,4,2,76,21.98,8.22,43.96
18986,2021-08-14,215,2021,Canada,31,4,1,76,33.64,12.03,33.64
22653,2021-08-15,477,2021,United Kingdom,28,4,2,56,4.99,1.87,9.98
22653,2021-08-15,479,2021,United Kingdom,28,4,2,56,8.99,3.36,17.98
22653,2021-08-15,385,2021,United Kingdom,2,1,1,56,1000.44,605.65,1000.44
22653,2021-08-15,490,2021,United Kingdom,21,3,1,56,53.99,41.57,53.99
12295,2021-08-16,528,2021,France,37,4,3,76,4.99,1.87,14.97
12295,2021-08-16,480,2021,France,37,4,2,76,2.29,0.86,4.58
12295,2021-08-16,484,2021,France,29,4,2,76,7.95,2.97,15.9
12295,2021-08-16,536,2021,France,37,4,2,76,29.99,11.22,59.98
24292,2021-08-17,480,2021,Southwest,37,4,2,47,2.29,0.86,4.58
24292,2021-08-17,529,2021,Southwest,37,4,2,47,3.99,1.49,7.98
24292,2021-08-17,540,2021,Southwest,37,4,1,47,32.6,12.19,32.6
16223,2021-08-18,479,2021,Southwest,28,4,3,68,8.99,3.36,26.97
16223,2021-08-18,223,2021,Southwest,19,3,2,68,8.64,5.71,17.28
16223,2021-08-18,477,2021,Southwest,28,4,2,68,4.99,1.87,9.98
16223,2021-08-18,604,2021,Southwest,2,1,1,68,539.99,343.65,539.99
12054,2021-08-18,478,2021,Canada,28,4,3,53,9.99,3.74,29.97
12054,2021-08-18,477,2021,Canada,28,4,2,53,4.99,1.87,9.98
28107,2021-08-18,477,2021,Australia,28,4,2,71,4.99,1.87,9.98
28107,2021-08-18,479,2021,Australia,28,4,1,71,8.99,3.36,8.99
28107,2021-08-18,491,2021,Australia,21,3,1,71,53.99,41.57,53.99
28107,2021-08-18,571,2021,Australia,3,1,1,71,742.35,461.44,742.35
19432,2021-08-19,229,2021,Germany,21,3,1,52,48.07,31.72,48.07
19432,2021-08-19,387,2021,Germany,2,1,1,52,1000.44,605.65,1000.44
17387,2021-08-25,485,2021,Canada,30,4,2,49,21.98,8.22,43.96
17387,2021-08-25,214,2021,Canada,31,4,1,49,34.99,13.09,34.99
11200,2021-08-25,462,2021,Canada,20,3,2,74,23.55,9.71,47.1
11200,2021-08-25,530,2021,Canada,37,4,1,74,4.99,1.87,4.99
11160,2021-08-25,352,2021,Southwest,1,1,1,47,2071.42,1117.86,2071.42
11160,2021-08-25,480,2021,Southwest,37,4,1,47,2.29,0.86,2.29
13198,2021-08-27,477,2021,Canada,28,4,2,78,4.99,1.87,9.98
13198,2021-08-27,487,2021,Canada,32,4,1,78,54.99,20.57,54.99
11255,2021-08-27,528,2021,Northwest,37,4,2,88,4.99,1.87,9.98
11255,2021-08-27,220,2021,Northwest,31,4,1,88,33.64,12.03,33.64
11255,2021-08-27,537,2021,Northwest,37,4,1,88,35.0,13.09,35.0
16771,2021-08-27,540,2021,Canada,37,4,1,49,32.6,12.19,32.6
11303,2021-08-27,480,2021,Northwest,37,4,2,61,2.29,0.86,4.58
11303,2021-08-27,360,2021,Northwest,1,1,1,61,2049.1,1105.81,2049.1
12062,2021-08-28,480,2021,Southwest,37,4,2,77,2.29,0.86,4.58
12062,2021-08-28,537,2021,Southwest,37,4,1,77,35.0,13.09,35.0
11200,2021-08-30,529,2021,Canada,37,4,3,74,3.99,1.49,11.97
11200,2021-08-30,488,2021,Canada,21,3,1,74,53.99,41.57,53.99
19860,2021-08-30,223,2021,Northwest,19,3,1,74,8.64,5.71,8.64
19860,2021-08-30,475,2021,Northwest,22,3,1,74,69.99,26.18,69.99
19860,2021-08-30,488,2021,Northwest,21,3,1,74,53.99,41.57,53.99
24344,2021-08-30,223,2021,Canada,19,3,2,54,8.64,5.71,17.28
24344,2021-08-30,586,2021,Canada,3,1,1,54,742.35,461.44,742.35
24713,2021-08-31,480,2021,France,37,4,2,105,2.29,0.86,4.58
24713,2021-08-31,530,2021,France,37,4,2,105,4.99,1.87,9.98
22019,2021-08-31,480,2021,Canada,37,4,2,43,2.29,0.86,4.58
22019,2021-08-31,528,2021,Canada,37,4,2,43,4.99,1.87,9.98
18022,2021-08-31,529,2021,Germany,37,4,2,42,3.99,1.49,7.98
18022,2021-08-31,539,2021,Germany,37,4,2,42,24.99,9.35,49.98
18022,2021-08-31,215,2021,Germany,31,4,1,42,33.64,12.03,33.64
21756,2021-09-02,477,2021,Southwest,28,4,3,78,4.99,1.87,14.97
21756,2021-09-02,479,2021,Southwest,28,4,3,78,8.99,3.36,26.97
21756,2021-09-02,604,2021,Southwest,2,1,1,78,539.99,343.65,539.99
16771,2021-09-02,485,2021,Canada,30,4,2,49,21.98,8.22,43.96
19590,2021-09-02,536,2021,Australia,37,4,3,57,29.99,11.22,89.97
19590,2021-09-02,480,2021,Australia,37,4,2,57,2.29,0.86,4.58
12164,2021-09-02,358,2021,Southwest,1,1,1,58,2049.1,1105.81,2049.1
12164,2021-09-02,537,2021,Southwest,37,4,1,58,35.0,13.09,35.0
14809,2021-09-03,223,2021,United Kingdom,19,3,2,58,8.64,5.71,17.28
14809,2021-09-03,475,2021,United Kingdom,22,3,1,58,69.99,26.18,69.99
18694,2021-09-04,479,2021,Australia,28,4,2,52,8.99,3.36,17.98
18694,2021-09-04,373,2021,Australia,2,1,1,52,2181.56,1320.68,2181.56
18694,2021-09-04,477,2021,Australia,28,4,1,52,4.99,1.87,4.99
18486,2021-09-04,377,2021,Australia,2,1,1,65,2181.56,1320.68,2181.56
11300,2021-09-05,529,2021,Canada,37,4,2,61,3.99,1.49,7.98
11300,2021-09-05,487,2021,Canada,32,4,1,61,54.99,20.57,54.99
11300,2021-09-05,540,2021,Canada,37,4,1,61,32.6,12.19,32.6
14043,2021-09-06,485,2021,Northwest,30,4,2,64,21.98,8.22,43.96
14043,2021-09-06,214,2021,Northwest,31,4,1,64,34.99,13.09,34.99
27207,2021-09-07,530,2021,Northwest,37,4,2,66,4.99,1.87,9.98
20929,2021-09-08,536,2021,United Kingdom,37,4,3,42,29.99,11.22,89.97
20929,2021-09-08,480,2021,United Kingdom,37,4,2,42,2.29,0.86,4.58
20929,2021-09-08,528,2021,United Kingdom,37,4,1,42,4.99,1.87,4.99
16711,2021-09-08,223,2021,Australia,19,3,2,61,8.64,5.71,17.28
16711,2021-09-08,490,2021,Australia,21,3,1,61,53.99,41.57,53.99
20344,2021-09-09,229,2021,Southwest,21,3,1,60,48.07,31.72,48.07
20344,2021-09-09,475,2021,Southwest,22,3,1,60,69.99,26.18,69.99
11401,2021-09-09,220,2021,France,31,4,1,52,33.64,12.03,33.64
11401,2021-09-09,606,2021,France,2,1,1,52,539.99,343.65,539.99
25728,2021-09-09,215,2021,United Kingdom,31,4,1,60,33.64,12.03,33.64
25728,2021-09-09,584,2021,United Kingdom,2,1,1,60,539.99,343.65,539.99
12161,2021-09-10,528,2021,Northwest,37,4,2,58,4.99,1.87,9.98
12161,2021-09-10,486,2021,Northwest,27,4,1,58,159.0,59.47,159.0
12161,2021-09-10,537,2021,Northwest,37,4,1,58,35.0,13.09,35.0
12013,2021-09-10,478,2021,Australia,28,4,3,68,9.99,3.74,29.97
12013,2021-09-10,596,2021,Australia,1,1,1,68,539.99,294.58,539.99
11712,2021-09-10,478,2021,Canada,28,4,2,59,9.99,3.74,19.98
19386,2021-09-11,215,2021,France,31,4,1,47,33.64,12.03,33.64
19386,2021-09-11,383,2021,France,2,1,1,47,1000.44,605.65,1000.44
11200,2021-09-12,464,2021,Canada,20,3,2,74,23.55,9.71,47.1
11200,2021-09-12,220,2021,Canada,31,4,1,74,33.64,12.03,33.64
13198,2021-09-13,528,2021,Canada,37,4,2,78,4.99,1.87,9.98
13198,2021-09-13,537,2021,Canada,37,4,1,78,35.0,13.09,35.0
21688,2021-09-13,477,2021,Southwest,28,4,2,91,4.99,1.87,9.98
21688,2021-09-13,478,2021,Southwest,28,4,2,91,9.99,3.74,19.98
11300,2021-09-15,539,2021,Canada,37,4,2,61,24.99,9.35,49.98
11300,2021-09-15,235,2021,Canada,21,3,1,61,48.07,31.72,48.07
11200,2021-09-15,223,2021,Canada,19,3,2,74,8.64,5.71,17.28
11200,2021-09-15,477,2021,Canada,28,4,2,74,4.99,1.87,9.98
11200,2021-09-15,479,2021,Canada,28,4,2,74,8.99,3.36,17.98
20559,2021-09-16,539,2021,France,37,4,2,66,24.99,9.35,49.98
20559,2021-09-16,229,2021,France,21,3,1,66,48.07,31.72,48.07
22469,2021-09-16,480,2021,Germany,37,4,2,54,2.29,0.86,4.58
22469,2021-09-16,538,2021,Germany,37,4,2,54,21.49,8.04,42.98
22469,2021-09-16,604,2021,Germany,2,1,1,54,539.99,343.65,539.99
16044,2021-09-18,528,2021,Germany,37,4,2,63,4.99,1.87,9.98
16044,2021-09-18,471,2021,Germany,25,3,1,63,63.5,23.75,63.5
12112,2021-09-19,485,2021,Southwest,30,4,2,71,21.98,8.22,43.96
12112,2021-09-19,214,2021,Southwest,31,4,1,71,34.99,13.09,34.99
