CustomerKey,OrderDate,ProductKey,year,Teritory,sub_category,main_category,OrderQuantity,Age,Price,Cost,Payed
19442,2021-04-04,320,2021,France,2,1,1,52,699.1,413.15,699.1
15860,2021-04-04,330,2021,Northwest,2,1,1,49,699.1,413.15,699.1
18021,2021-04-06,371,2021,United Kingdom,2,1,1,45,2181.56,1320.68,2181.56
24241,2021-04-07,368,2021,Australia,2,1,1,75,2443.35,1518.79,2443.35
15204,2021-04-10,362,2021,Australia,1,1,1,54,2049.1,1105.81,2049.1
17799,2021-04-11,379,2021,Germany,2,1,1,56,2181.56,1320.68,2181.56
19421,2021-04-14,342,2021,France,2,1,1,51,699.1,413.15,699.1
16408,2021-04-16,375,2021,France,2,1,1,56,2181.56,1320.68,2181.56
27117,2021-04-18,356,2021,Northwest,1,1,1,55,2071.42,1117.86,2071.42
19423,2021-04-20,326,2021,France,2,1,1,51,699.1,413.15,699.1
17978,2021-04-21,377,2021,United Kingdom,2,1,1,53,2181.56,1320.68,2181.56
25113,2021-04-22,389,2021,Australia,2,1,1,53,1000.44,605.65,1000.44
27254,2021-04-23,360,2021,Northwest,1,1,1,49,2049.1,1105.81,2049.1
15845,2021-04-25,320,2021,Northwest,2,1,1,53,699.1,413.15,699.1
19257,2021-04-30,385,2021,Germany,2,1,1,67,1000.44,605.65,1000.44
18158,2021-05-01,377,2021,United Kingdom,2,1,1,68,2181.56,1320.68,2181.56
15948,2021-05-03,334,2021,Southwest,2,1,1,57,699.1,413.15,699.1
21103,2021-05-03,342,2021,United Kingdom,2,1,1,58,699.1,413.15,699.1
27260,2021-05-05,358,2021,Southwest,1,1,1,51,2049.1,1105.81,2049.1
11420,2021-05-05,356,2021,France,1,1,1,75,2071.42,1117.86,2071.42
12813,2021-05-06,362,2021,Germany,1,1,1,54,2049.1,1105.81,2049.1
18177,2021-05-08,371,2021,United Kingdom,2,1,1,71,2181.56,1320.68,2181.56
21618,2021-05-11,360,2021,Canada,1,1,1,55,2049.1,1105.81,2049.1
27346,2021-05-13,332,2021,Australia,2,1,1,46,699.1,413.15,699.1
15578,2021-05-14,352,2021,Australia,1,1,1,51,2071.42,1117.86,2071.42
19911,2021-05-14,381,2021,United Kingdom,2,1,1,66,1000.44,605.65,1000.44
24362,2021-05-15,370,2021,Australia,2,1,1,53,2443.35,1518.79,2443.35
27366,2021-05-17,332,2021,Australia,2,1,1,50,699.1,413.15,699.1
27342,2021-05-17,334,2021,Australia,2,1,1,45,699.1,413.15,699.1
19286,2021-05-17,389,2021,Germany,2,1,1,61,1000.44,605.65,1000.44
24365,2021-05-18,377,2021,Australia,2,1,1,53,2181.56,1320.68,2181.56
18160,2021-05-21,371,2021,United Kingdom,2,1,1,67,2181.56,1320.68,2181.56
19912,2021-05-21,387,2021,United Kingdom,2,1,1,66,1000.44,605.65,1000.44
25221,2021-05-22,381,2021,Australia,2,1,1,60,1000.44,605.65,1000.44
15890,2021-05-24,342,2021,Southwest,2,1,1,74,699.1,413.15,699.1
27287,2021-05-26,354,2021,Southwest,1,1,1,51,2071.42,1117.86,2071.42
27294,2021-05-28,354,2021,Southwest,1,1,1,55,2071.42,1117.86,2071.42
27281,2021-05-29,356,2021,Southeast,1,1,1,53,2071.42,1117.86,2071.42
27536,2021-05-29,342,2021,Canada,2,1,1,57,699.1,413.15,699.1
25214,2021-05-31,389,2021,Australia,2,1,1,58,1000.44,605.65,1000.44
19903,2021-06-01,330,2021,France,2,1,1,65,699.1,413.15,699.1
19945,2021-06-02,320,2021,France,2,1,1,74,699.1,413.15,699.1
27483,2021-06-05,324,2021,Australia,2,1,1,72,699.1,413.15,699.1
18019,2021-06-06,377,2021,Germany,2,1,1,58,2181.56,1320.68,2181.56
13979,2021-06-08,368,2021,Northwest,2,1,1,42,2443.35,1518.79,2443.35
24597,2021-06-10,379,2021,Australia,2,1,1,47,2181.56,1320.68,2181.56
27473,2021-06-11,342,2021,Australia,2,1,1,73,699.1,413.15,699.1
24467,2021-06-11,379,2021,Australia,2,1,1,61,2181.56,1320.68,2181.56
27572,2021-06-12,354,2021,Southwest,1,1,1,63,2071.42,1117.86,2071.42
27576,2021-06-14,352,2021,Northwest,1,1,1,63,2071.42,1117.86,2071.42
24481,2021-06-14,368,2021,Australia,2,1,1,63,2443.35,1518.79,2443.35
17894,2021-06-14,385,2021,France,2,1,1,66,1000.44,605.65,1000.44
27531,2021-06-15,354,2021,Northwest,1,1,1,57,2071.42,1117.86,2071.42
13256,2021-06-16,352,2021,Germany,1,1,1,64,2071.42,1117.86,2071.42
16560,2021-06-19,379,2021,France,2,1,1,51,2181.56,1320.68,2181.56
19902,2021-06-21,336,2021,France,2,1,1,65,699.1,413.15,699.1
18005,2021-06-23,371,2021,Germany,2,1,1,55,2181.56,1320.68,2181.56
12846,2021-06-24,354,2021,Germany,1,1,1,57,2071.42,1117.86,2071.42
19899,2021-06-24,330,2021,France,2,1,1,64,699.1,413.15,699.1
16159,2021-06-24,354,2021,Australia,1,1,1,52,2071.42,1117.86,2071.42
21600,2021-07-04,480,2021,Southwest,37,4,2,53,2.29,0.86,4.58
21600,2021-07-04,538,2021,Southwest,37,4,1,53,21.49,8.04,21.49
21600,2021-07-04,606,2021,Southwest,2,1,1,53,539.99,343.65,539.99
11076,2021-07-04,352,2021,Australia,1,1,1,64,2071.42,1117.86,2071.42
11076,2021-07-04,487,2021,Australia,32,4,1,64,54.99,20.57,54.99
23105,2021-07-05,462,2021,Australia,20,3,2,67,23.55,9.71,47.1
23105,2021-07-05,215,2021,Australia,31,4,1,67,33.64,12.03,33.64
23105,2021-07-05,385,2021,Australia,2,1,1,67,1000.44,605.65,1000.44
11008,2021-07-07,477,2021,Australia,28,4,2,57,4.99,1.87,9.98
11008,2021-07-07,478,2021,Australia,28,4,2,57,9.99,3.74,19.98
11008,2021-07-07,480,2021,Australia,37,4,2,57,2.29,0.86,4.58
11008,2021-07-07,360,2021,Australia,1,1,1,57,2049.1,1105.81,2049.1
11335,2021-07-08,480,2021,Germany,37,4,2,60,2.29,0.86,4.58
11335,2021-07-08,485,2021,Germany,30,4,2,60,21.98,8.22,43.96
11335,2021-07-08,356,2021,Germany,1,1,1,60,2071.42,1117.86,2071.42
12296,2021-07-10,484,2021,France,29,4,2,76,7.95,2.97,15.9
12296,2021-07-10,373,2021,France,2,1,1,76,2181.56,1320.68,2181.56
11446,2021-07-11,220,2021,Australia,31,4,1,47,33.64,12.03,33.64
11446,2021-07-11,354,2021,Australia,1,1,1,47,2071.42,1117.86,2071.42
12301,2021-07-11,480,2021,France,37,4,2,75,2.29,0.86,4.58
12301,2021-07-11,529,2021,France,37,4,2,75,3.99,1.49,7.98
12301,2021-07-11,377,2021,France,2,1,1,75,2181.56,1320.68,2181.56
12301,2021-07-11,540,2021,France,37,4,1,75,32.6,12.19,32.6
11070,2021-07-13,480,2021,Australia,37,4,2,66,2.29,0.86,4.58
11070,2021-07-13,484,2021,Australia,29,4,2,66,7.95,2.97,15.9
11070,2021-07-13,528,2021,Australia,37,4,2,66,4.99,1.87,9.98
11070,2021-07-13,360,2021,Australia,1,1,1,66,2049.1,1105.81,2049.1
11070,2021-07-13,537,2021,Australia,37,4,1,66,35.0,13.09,35.0
21465,2021-07-14,214,2021,Southwest,31,4,1,75,34.99,13.09,34.99
21465,2021-07-14,605,2021,Southwest,2,1,1,75,539.99,343.65,539.99
11109,2021-07-15,485,2021,Australia,30,4,2,58,21.98,8.22,43.96
11109,2021-07-15,528,2021,Australia,37,4,2,58,4.99,1.87,9.98
11109,2021-07-15,362,2021,Australia,1,1,1,58,2049.1,1105.81,2049.1
11109,2021-07-15,483,2021,Australia,26,4,1,58,120.0,44.88,120.0
11109,2021-07-15,537,2021,Australia,37,4,1,58,35.0,13.09,35.0
11275,2021-07-16,485,2021,Southwest,30,4,3,87,21.98,8.22,65.94
11275,2021-07-16,220,2021,Southwest,31,4,1,87,33.64,12.03,33.64
11275,2021-07-16,356,2021,Southwest,1,1,1,87,2071.42,1117.86,2071.42
18244,2021-07-17,373,2021,Australia,2,1,1,52,2181.56,1320.68,2181.56
26657,2021-07-19,215,2021,Australia,31,4,1,52,33.64,12.03,33.64
26657,2021-07-19,584,2021,Australia,2,1,1,52,539.99,343.65,539.99
12315,2021-07-21,215,2021,United Kingdom,31,4,1,68,33.64,12.03,33.64
12315,2021-07-21,575,2021,United Kingdom,3,1,1,68,2384.07,1481.94,2384.07
11237,2021-07-22,352,2021,Germany,1,1,1,63,2071.42,1117.86,2071.42
11291,2021-07-23,362,2021,Southwest,1,1,1,60,2049.1,1105.81,2049.1
11007,2021-07-25,485,2021,Australia,30,4,2,57,21.98,8.22,43.96
11007,2021-07-25,528,2021,Australia,37,4,2,57,4.99,1.87,9.98
11007,2021-07-25,220,2021,Australia,31,4,1,57,33.64,12.03,33.64
11007,2021-07-25,360,2021,Australia,1,1,1,57,2049.1,1105.81,2049.1
11007,2021-07-25,537,2021,Australia,37,4,1,57,35.0,13.09,35.0
18900,2021-07-25,477,2021,Australia,28,4,2,71,4.99,1.87,9.98
18900,2021-07-25,479,2021,Australia,28,4,2,71,8.99,3.36,17.98
18900,2021-07-25,604,2021,Australia,2,1,1,71,539.99,343.65,539.99
19240,2021-07-25,214,2021,Southwest,31,4,1,48,34.99,13.09,34.99
19240,2021-07-25,381,2021,Southwest,2,1,1,48,1000.44,605.65,1000.44
11036,2021-07-26,215,2021,Southwest,31,4,1,43,33.64,12.03,33.64
11036,2021-07-26,356,2021,Southwest,1,1,1,43,2071.42,1117.86,2071.42
11175,2021-07-26,485,2021,Southwest,30,4,2,58,21.98,8.22,43.96
11175,2021-07-26,352,2021,Southwest,1,1,1,58,2071.42,1117.86,2071.42
13746,2021-07-27,480,2021,Southwest,37,4,2,64,2.29,0.86,4.58
13746,2021-07-27,528,2021,Southwest,37,4,2,64,4.99,1.87,9.98
13746,2021-07-27,536,2021,Southwest,37,4,2,64,29.99,11.22,59.98
13746,2021-07-27,590,2021,Southwest,1,1,1,64,769.49,419.78,769.49
28757,2021-07-27,604,2021,France,2,1,1,50,539.99,343.65,539.99
12384,2021-07-29,354,2021,Germany,1,1,1,48,2071.42,1117.86,2071.42
12384,2021-07-29,487,2021,Germany,32,4,1,48,54.99,20.57,54.99
12384,2021-07-29,490,2021,Germany,21,3,1,48,53.99,41.57,53.99
20722,2021-07-29,229,2021,Germany,21,3,1,49,48.07,31.72,48.07
20722,2021-07-29,590,2021,Germany,1,1,1,49,769.49,419.78,769.49
12131,2021-07-29,373,2021,France,2,1,1,66,2181.56,1320.68,2181.56
20837,2021-07-30,539,2021,United Kingdom,37,4,3,62,24.99,9.35,74.97
20837,2021-07-30,529,2021,United Kingdom,37,4,2,62,3.99,1.49,7.98
20837,2021-07-30,220,2021,United Kingdom,31,4,1,62,33.64,12.03,33.64
20837,2021-07-30,582,2021,United Kingdom,2,1,1,62,1700.99,1082.51,1700.99
